ball_pos goalie_pos tackle_prob_l tackle_prob_r 
(-50, 3) (-52.5, -1) 0.857816
(-50, 3) (-52.5, -0.5) 0.775017
(-50, 3) (-52.5, 0) 0.880803
(-50, 3) (-52.5, 0.5) 0.874193
(-50, 3) (-52.5, 1) 0.743943
(-50, 3) (-52.5, 1.5) 0.285622
(-50, 3) (-52, -4) 0.734225
(-50, 3) (-52, -1) 0.875423
(-50, 3) (-52, 1.5) 0.77325
(-50, 3) (-52, 2) 0.0187002
(-50, 3) (-51.5, -4) 0.58577
(-50, 3) (-51.5, 1.5) 0.908483
(-50, 3) (-51.5, 2) 0.418699
(-50, 3) (-51, -1.5) 0.841786
(-50, 3) (-51, 2) 0.487175
(-50, 3) (-50.5, 1.5) 0.869409
(-50, 3) (-50.5, 2) 0.291984
(-50, 4) (-52.5, -3) 0.72306
(-50, 4) (-52.5, 0) 0.718304
(-50, 4) (-52.5, 0.5) 0.671896
(-50, 4) (-52.5, 1) 0.798463
(-50, 4) (-52.5, 1.5) 0.775378
(-50, 4) (-52.5, 2) 0.570552
(-50, 4) (-52, -3) 0.821218
(-50, 4) (-52, 0) 0.817662
(-50, 4) (-52, 2) 0.916945
(-50, 4) (-52, 2.5) 0.645277
(-50, 4) (-51.5, -3) 0.784141
(-50, 4) (-51.5, 2.5) 0.863626
(-50, 4) (-51.5, 3) 0.243171
(-50, 4) (-51, -0.5) 0.907663
(-50, 4) (-51, 2.5) 0.910943
(-50, 4) (-51, 3) 0.400599
(-50, 4) (-50.5, 2.5) 0.872423
(-50, 4) (-50.5, 3) 0.271014
(-50, 5) (-52.5, -5.5) 0.480416
(-50, 5) (-52.5, 0.5) 0.907903
(-50, 5) (-52.5, 1) 0.522457
(-50, 5) (-52.5, 1.5) 0.555033
(-50, 5) (-52.5, 2) 0.700922
(-50, 5) (-52.5, 2.5) 0.658393
(-50, 5) (-52.5, 3) 0.376384
(-50, 5) (-52, -5.5) 0.402013
(-50, 5) (-52, -5) 0.906753
(-50, 5) (-52, 1) 0.74028
(-50, 5) (-52, 3) 0.86794
(-50, 5) (-52, 3.5) 0.507811
(-50, 5) (-51.5, 3.5) 0.815361
(-50, 5) (-51.5, 4) 0.0738943
(-50, 5) (-51, 3.5) 0.893291
(-50, 5) (-51, 4) 0.319409
(-50, 5) (-50.5, 3.5) 0.871823
(-50, 5) (-50.5, 4) 0.247657
(-50, 6) (-52.5, -4.5) 0.565684
(-50, 6) (-52.5, 1.5) 0.829928
(-50, 6) (-52.5, 2) 0.280196
(-50, 6) (-52.5, 2.5) 0.430814
(-50, 6) (-52.5, 3) 0.594301
(-50, 6) (-52.5, 3.5) 0.531196
(-50, 6) (-52.5, 4) 0.173684
(-50, 6) (-52, -4.5) 0.57866
(-50, 6) (-52, 2) 0.692079
(-50, 6) (-52, 2.5) 0.901502
(-50, 6) (-52, 4) 0.81337
(-50, 6) (-52, 4.5) 0.368328
(-50, 6) (-51.5, 2) 0.918616
(-50, 6) (-51.5, 4.5) 0.766138
(-50, 6) (-51, 4.5) 0.875609
(-50, 6) (-51, 5) 0.244601
(-50, 6) (-50.5, 4.5) 0.869468
(-50, 6) (-50.5, 5) 0.224308
(-50, 7) (-52.5, -3.5) 0.590774
(-50, 7) (-52.5, 2.5) 0.728368
(-50, 7) (-52.5, 3) 0.00380258
(-50, 7) (-52.5, 3.5) 0.304018
(-50, 7) (-52.5, 4) 0.483451
(-50, 7) (-52.5, 4.5) 0.399809
(-50, 7) (-52, -3.5) 0.660784
(-50, 7) (-52, 2.5) 0.920636
(-50, 7) (-52, 3) 0.641821
(-50, 7) (-52, 3.5) 0.873994
(-50, 7) (-52, 4.5) 0.903514
(-50, 7) (-52, 5) 0.756073
(-50, 7) (-52, 5.5) 0.23148
(-50, 7) (-51.5, 3) 0.908685
(-50, 7) (-51.5, 5.5) 0.717553
(-50, 7) (-51, 5.5) 0.858377
(-50, 7) (-51, 6) 0.176266
(-50, 7) (-50.5, 5.5) 0.866266
(-50, 7) (-50.5, 6) 0.201998
(-50, 8) (-52.5, -6) 0.351832
(-50, 8) (-52.5, -5.5) 0.900708
(-50, 8) (-52.5, 3) 0.875539
(-50, 8) (-52.5, 3.5) 0.607516
(-50, 8) (-52.5, 4.5) 0.177959
(-50, 8) (-52.5, 5) 0.371851
(-50, 8) (-52.5, 5.5) 0.268379
(-50, 8) (-52, -6) 0.310652
(-50, 8) (-52, -5.5) 0.890396
(-50, 8) (-52, 3.5) 0.885801
(-50, 8) (-52, 4) 0.591086
(-50, 8) (-52, 4.5) 0.845237
(-50, 8) (-52, 5) 0.904837
(-50, 8) (-52, 5.5) 0.874093
(-50, 8) (-52, 6) 0.698075
(-50, 8) (-52, 6.5) 0.0999218
(-50, 8) (-51.5, 4) 0.897911
(-50, 8) (-51.5, 6.5) 0.670567
(-50, 8) (-51, 6.5) 0.841857
(-50, 8) (-51, 7) 0.114072
(-50, 8) (-50.5, 6.5) 0.862688
(-50, 8) (-50.5, 7) 0.18113
(-50, 9) (-52.5, -5) 0.406832
(-50, 9) (-52.5, -4.5) 0.91119
(-50, 9) (-52.5, 2.5) 0.895584
(-50, 9) (-52.5, 3) 0.896968
(-50, 9) (-52.5, 3.5) 0.904593
(-50, 9) (-52.5, 4) 0.81473
(-50, 9) (-52.5, 4.5) 0.47206
(-50, 9) (-52.5, 5.5) 0.0548019
(-50, 9) (-52.5, 6) 0.261841
(-50, 9) (-52.5, 6.5) 0.139593
(-50, 9) (-52, -5) 0.424076
(-50, 9) (-52, -4.5) 0.915338
(-50, 9) (-52, 4.5) 0.845539
(-50, 9) (-52, 5) 0.54091
(-50, 9) (-52, 5.5) 0.815974
(-50, 9) (-52, 6) 0.88151
(-50, 9) (-52, 6.5) 0.843819
(-50, 9) (-52, 7) 0.640734
(-50, 9) (-51.5, 5) 0.886728
(-50, 9) (-51.5, 7) 0.924149
(-50, 9) (-51.5, 7.5) 0.625707
(-50, 9) (-51, 7.5) 0.826182
(-50, 9) (-51, 8) 0.0575183
(-50, 9) (-50.5, 7.5) 0.858991
(-50, 9) (-50.5, 8) 0.161815
(-50, 10) (-52.5, -7) 0.783439
(-50, 10) (-52.5, 3.5) 0.856305
(-50, 10) (-52.5, 4) 0.8555
(-50, 10) (-52.5, 4.5) 0.861775
(-50, 10) (-52.5, 5) 0.744754
(-50, 10) (-52.5, 5.5) 0.326332
(-50, 10) (-52.5, 7) 0.154915
(-50, 10) (-52.5, 7.5) 0.015089
(-50, 10) (-52, 5.5) 0.80103
(-50, 10) (-52, 6) 0.491959
(-50, 10) (-52, 6.5) 0.786755
(-50, 10) (-52, 7) 0.857809
(-50, 10) (-52, 7.5) 0.81339
(-50, 10) (-52, 8) 0.584913
(-50, 10) (-51.5, 6) 0.875421
(-50, 10) (-51.5, 8) 0.910409
(-50, 10) (-51.5, 8.5) 0.583223
(-50, 10) (-51, 8.5) 0.811402
(-50, 10) (-51, 9) 0.00605397
(-50, 10) (-50.5, 8.5) 0.855316
(-50, 10) (-50.5, 9) 0.144024
(-50, 11) (-52.5, -6) 0.803908
(-50, 11) (-52.5, 4.5) 0.811077
(-50, 11) (-52.5, 5) 0.808517
(-50, 11) (-52.5, 5.5) 0.812842
(-50, 11) (-52.5, 6) 0.66771
(-50, 11) (-52.5, 6.5) 0.174009
(-50, 11) (-52.5, 8) 0.0519647
(-50, 11) (-52, 6.5) 0.753388
(-50, 11) (-52, 7) 0.444641
(-50, 11) (-52, 7.5) 0.757963
(-50, 11) (-52, 8) 0.834146
(-50, 11) (-52, 8.5) 0.783297
(-50, 11) (-52, 9) 0.531127
(-50, 11) (-51.5, 6.5) 0.914269
(-50, 11) (-51.5, 7) 0.86418
(-50, 11) (-51.5, 9) 0.896884
(-50, 11) (-51.5, 9.5) 0.543188
(-50, 11) (-51, 9.5) 0.797518
(-50, 11) (-50.5, 9.5) 0.851739
(-50, 11) (-50.5, 10) 0.127665
(-50, 12) (-52.5, -5) 0.814794
(-50, 12) (-52.5, 5.5) 0.76078
(-50, 12) (-52.5, 6) 0.757142
(-50, 12) (-52.5, 6.5) 0.759068
(-50, 12) (-52.5, 7) 0.585512
(-50, 12) (-52.5, 7.5) 0.0180605
(-50, 12) (-52, -5.5) 0.00903856
(-50, 12) (-52, -5) 0.823924
(-50, 12) (-52, 5.5) 0.924117
(-50, 12) (-52, 7.5) 0.703592
(-50, 12) (-52, 8) 0.399188
(-50, 12) (-52, 8.5) 0.729862
(-50, 12) (-52, 9) 0.810814
(-50, 12) (-52, 9.5) 0.753868
(-50, 12) (-52, 10) 0.479658
(-50, 12) (-51.5, 7.5) 0.899742
(-50, 12) (-51.5, 8) 0.853132
(-50, 12) (-51.5, 10) 0.883704
(-50, 12) (-51.5, 10.5) 0.505572
(-50, 12) (-51, 10.5) 0.784503
(-50, 12) (-50.5, 10.5) 0.848302
(-50, 12) (-50.5, 11) 0.112626
(-50, 13) (-52.5, -7.5) 0.422201
(-50, 13) (-52.5, -7) 0.915267
(-50, 13) (-52.5, 6.5) 0.706319
(-50, 13) (-52.5, 7) 0.702426
(-50, 13) (-52.5, 7.5) 0.701635
(-50, 13) (-52.5, 8) 0.499801
(-50, 13) (-52, 6.5) 0.908443
(-50, 13) (-52, 8) 0.907358
(-50, 13) (-52, 8.5) 0.652462
(-50, 13) (-52, 9) 0.355714
(-50, 13) (-52, 9.5) 0.702622
(-50, 13) (-52, 10) 0.788013
(-50, 13) (-52, 10.5) 0.725318
(-50, 13) (-51.5, 8.5) 0.884676
(-50, 13) (-51.5, 9) 0.842359
(-50, 13) (-51.5, 11) 0.870954
(-50, 13) (-51, 11.5) 0.772314
(-50, 13) (-50.5, 8.5) 0.920989
(-50, 13) (-50.5, 11.5) 0.845025
(-50, 13) (-50.5, 12) 0.098786
(-50, 14) (-52.5, -6.5) 0.449247
(-50, 14) (-52.5, -6) 0.920476
(-50, 14) (-52.5, 7.5) 0.648561
(-50, 14) (-52.5, 8) 0.645297
(-50, 14) (-52.5, 8.5) 0.641579
(-50, 14) (-52.5, 9) 0.411936
(-50, 14) (-52, 7.5) 0.891784
(-50, 14) (-52, 9) 0.886668
(-50, 14) (-52, 9.5) 0.600666
(-50, 14) (-52, 10) 0.314254
(-50, 14) (-52, 10.5) 0.676343
(-50, 14) (-51.5, 9.5) 0.869269
(-50, 14) (-51.5, 10) 0.831916
(-50, 14) (-50.5, 9.5) 0.92335
(-50, 14) (-50.5, 12.5) 0.841915
(-50, 14) (-50.5, 13) 0.0860308
(-50, 15) (-52.5, -8.5) 0.555271
(-50, 15) (-52.5, 8) 0.909578
(-50, 15) (-52.5, 8.5) 0.588298
(-50, 15) (-52.5, 9) 0.586549
(-50, 15) (-52.5, 9.5) 0.579778
(-50, 15) (-52.5, 10) 0.323017
(-50, 15) (-52, 8.5) 0.874363
(-50, 15) (-52, 10) 0.865009
(-50, 15) (-52, 10.5) 0.548736
(-50, 15) (-52, 11) 0.274788
(-50, 15) (-51.5, 10.5) 0.853683
(-50, 15) (-51.5, 11) 0.821831
(-50, 15) (-50.5, 13.5) 0.838971
(-50, 15) (-50.5, 14) 0.0742534
(-50, 16) (-52.5, -7.5) 0.574325
(-50, 16) (-52.5, 9) 0.888891
(-50, 16) (-52.5, 9.5) 0.526226
(-50, 16) (-52.5, 10) 0.526846
(-50, 16) (-52, 9.5) 0.856382
(-50, 16) (-52, 11) 0.842666
(-50, 16) (-51.5, 11.5) 0.83805
(-50, 16) (-51.5, 12) 0.812122
(-50, 16) (-50.5, 14.5) 0.836188
(-50, 17) (-52.5, -9.5) 0.485633
(-50, 17) (-52.5, 10) 0.866771
(-50, 17) (-52, 10.5) 0.838015
(-50, 17) (-52, 11) 0.92233
(-50, 17) (-51.5, 12.5) 0.822476
(-50, 17) (-51, 12.5) 0.921732
(-50, 17) (-50.5, 15.5) 0.833559
(-50, 18) (-52, 11.5) 0.81941
(-50, 18) (-51, 13.5) 0.917504
(-50, 19) (-52.5, -10) 0.854998
(-50, 19) (-51, 14.5) 0.913297
(-50, 20) (-51, 15.5) 0.909132
(-49, 0) (-52.5, -3.5) 0.128312
(-49, 0) (-52.5, -3) 0.720893
(-49, 0) (-52.5, -2.5) 0.891621
(-49, 0) (-52.5, -2) 0.923215
(-49, 0) (-52.5, -1.5) 0.876274
(-49, 0) (-52.5, -1) 0.66204
(-49, 0) (-52, -3.5) 0.668682
(-49, 0) (-52, -1) 0.918672
(-49, 0) (-52, -0.5) 0.56703
(-49, 0) (-51.5, -4) 0.0576394
(-49, 0) (-51.5, -3.5) 0.830277
(-49, 0) (-51.5, -0.5) 0.763717
(-49, 0) (-51, -4) 0.0954626
(-49, 0) (-51, -3.5) 0.842213
(-49, 0) (-51, -0.5) 0.778637
(-49, 0) (-50.5, -3.5) 0.72274
(-49, 0) (-50.5, -0.5) 0.63197
(-49, 0) (-50, -1.5) 0.919482
(-49, 0) (-50, -1) 0.749865
(-49, 0) (-50, -0.5) 0.133569
(-49, 0) (-49.5, -1) 0.0244658
(-49, 1) (-52.5, -2.5) 0.0434054
(-49, 1) (-52.5, -2) 0.574674
(-49, 1) (-52.5, -1.5) 0.733206
(-49, 1) (-52.5, -1) 0.71187
(-49, 1) (-52.5, -0.5) 0.48375
(-49, 1) (-52, -2.5) 0.726308
(-49, 1) (-52, -0.5) 0.898705
(-49, 1) (-52, 0) 0.606366
(-49, 1) (-51.5, -3) 0.494715
(-49, 1) (-51.5, -2.5) 0.915852
(-49, 1) (-51.5, 0) 0.857908
(-49, 1) (-51.5, 0.5) 0.237586
(-49, 1) (-51, -3) 0.641433
(-49, 1) (-51, 0) 0.91725
(-49, 1) (-51, 0.5) 0.433381
(-49, 1) (-50.5, -3) 0.579171
(-49, 1) (-50.5, 0) 0.89302
(-49, 1) (-50.5, 0.5) 0.349552
(-49, 1) (-50, 0) 0.739497
(-49, 1) (-49.5, -0.5) 0.711345
(-49, 1) (-49.5, 0) 0.201833
(-49, 2) (-52.5, -4.5) 0.650546
(-49, 2) (-52.5, -1.5) 0.895986
(-49, 2) (-52.5, -1) 0.344272
(-49, 2) (-52.5, -0.5) 0.399555
(-49, 2) (-52.5, 0) 0.257894
(-49, 2) (-52, -4.5) 0.659318
(-49, 2) (-52, -1.5) 0.899879
(-49, 2) (-52, -1) 0.867215
(-49, 2) (-52, -0.5) 0.91075
(-49, 2) (-52, 0) 0.868429
(-49, 2) (-52, 0.5) 0.663815
(-49, 2) (-51.5, -4.5) 0.453706
(-49, 2) (-51.5, -4) 0.898829
(-49, 2) (-51.5, -1.5) 0.922308
(-49, 2) (-51.5, 0.5) 0.923999
(-49, 2) (-51.5, 1) 0.602441
(-49, 2) (-51, -4) 0.642057
(-49, 2) (-51, -3.5) 0.886965
(-49, 2) (-51, -2) 0.829995
(-49, 2) (-51, 1) 0.796126
(-49, 2) (-50.5, -3) 0.576345
(-49, 2) (-50.5, -2.5) 0.535342
(-49, 2) (-50.5, -2) 0.813357
(-49, 2) (-50.5, 1) 0.817903
(-49, 2) (-50, 1) 0.69916
(-49, 2) (-49.5, 0.5) 0.798164
(-49, 2) (-49.5, 1) 0.275103
(-49, 3) (-52.5, -3.5) 0.769537
(-49, 3) (-52.5, -0.5) 0.608525
(-49, 3) (-52, -4) 0.198623
(-49, 3) (-52, -3.5) 0.866498
(-49, 3) (-52, -0.5) 0.750525
(-49, 3) (-52, 0) 0.755159
(-49, 3) (-52, 0.5) 0.791892
(-49, 3) (-52, 1) 0.679136
(-49, 3) (-52, 1.5) 0.267081
(-49, 3) (-51.5, -4) 0.137646
(-49, 3) (-51.5, -3.5) 0.847664
(-49, 3) (-51.5, -0.5) 0.901183
(-49, 3) (-51.5, 1.5) 0.804545
(-49, 3) (-51.5, 2) 0.215345
(-49, 3) (-51, -3.5) 0.682703
(-49, 3) (-51, -1) 0.897331
(-49, 3) (-51, 2) 0.617227
(-49, 3) (-50.5, -2.5) 0.879064
(-49, 3) (-50.5, -2) 0.907802
(-49, 3) (-50.5, -1.5) 0.847728
(-49, 3) (-50.5, -1) 0.890938
(-49, 3) (-50.5, 2) 0.719242
(-49, 3) (-50, 2) 0.644304
(-49, 3) (-49.5, 1.5) 0.837892
(-49, 3) (-49.5, 2) 0.301518
(-49, 4) (-52.5, -2.5) 0.748159
(-49, 4) (-52.5, 0) 0.760089
(-49, 4) (-52.5, 0.5) 0.0168749
(-49, 4) (-52, -3) 0.43185
(-49, 4) (-52, -2.5) 0.908138
(-49, 4) (-52, 0) 0.914189
(-49, 4) (-52, 0.5) 0.460549
(-49, 4) (-52, 1) 0.591956
