ball_pos goalie_pos tackle_prob_l tackle_prob_r 
(-51, 6) (-52.5, 2) 0.797422
(-51, 6) (-52.5, 4) 0.818707
(-51, 6) (-52.5, 4.5) 0.33435
(-51, 6) (-52, 1.5) 0.919215
(-51, 6) (-52, 4.5) 0.72547
(-51, 6) (-51.5, 4.5) 0.832065
(-51, 6) (-51.5, 5) 0.0475865
(-51, 7) (-52.5, -10) 0.882052
(-51, 7) (-52.5, 2.5) 0.787871
(-51, 7) (-52.5, 3) 0.783076
(-51, 7) (-52.5, 5) 0.802321
(-51, 7) (-52.5, 5.5) 0.293956
(-51, 7) (-52, 2.5) 0.912203
(-51, 7) (-52, 5.5) 0.711568
(-51, 7) (-51.5, 5.5) 0.82814
(-51, 7) (-51.5, 6) 0.032938
(-51, 8) (-52.5, -9.5) 0.283813
(-51, 8) (-52.5, -9) 0.886309
(-51, 8) (-52.5, 3.5) 0.763205
(-51, 8) (-52.5, 4) 0.769721
(-51, 8) (-52.5, 6) 0.787184
(-51, 8) (-52.5, 6.5) 0.257401
(-51, 8) (-52, 3.5) 0.905316
(-51, 8) (-52, 6.5) 0.69899
(-51, 8) (-51.5, 6.5) 0.824567
(-51, 8) (-51.5, 7) 0.0198778
(-51, 9) (-52.5, 4.5) 0.739417
(-51, 9) (-52.5, 5) 0.757294
(-51, 9) (-52.5, 5.5) 0.918935
(-51, 9) (-52.5, 6.5) 0.922787
(-51, 9) (-52.5, 7) 0.773196
(-51, 9) (-52.5, 7.5) 0.224208
(-51, 9) (-52, 4.5) 0.898617
(-51, 9) (-52, 7.5) 0.687568
(-51, 9) (-51.5, 7.5) 0.821307
(-51, 9) (-51.5, 8) 0.00817049
(-51, 10) (-52.5, 5.5) 0.716584
(-51, 10) (-52.5, 6) 0.745729
(-51, 10) (-52.5, 6.5) 0.91309
(-51, 10) (-52.5, 7.5) 0.916662
(-51, 10) (-52.5, 8) 0.760259
(-51, 10) (-52.5, 8.5) 0.193965
(-51, 10) (-52, 5.5) 0.892141
(-51, 10) (-52, 8.5) 0.677161
(-51, 10) (-51.5, 8.5) 0.818324
(-51, 11) (-52.5, -9.5) 0.619164
(-51, 11) (-52.5, 6.5) 0.694742
(-51, 11) (-52.5, 7) 0.734956
(-51, 11) (-52.5, 7.5) 0.907584
(-51, 11) (-52.5, 8.5) 0.9109
(-51, 11) (-52.5, 9) 0.748278
(-51, 11) (-52.5, 9.5) 0.166318
(-51, 11) (-52, 6.5) 0.885909
(-51, 11) (-52, 9.5) 0.667646
(-51, 11) (-51.5, 9.5) 0.815589
(-51, 12) (-52.5, 7) 0.922925
(-51, 12) (-52.5, 7.5) 0.673892
(-51, 12) (-52.5, 8) 0.72491
(-51, 12) (-52.5, 8.5) 0.9024
(-51, 12) (-52.5, 9.5) 0.905484
(-51, 12) (-52.5, 10) 0.737162
(-51, 12) (-52, 7.5) 0.879929
(-51, 12) (-52, 10.5) 0.658918
(-51, 12) (-51.5, 7.5) 0.924118
(-51, 12) (-51.5, 10.5) 0.813074
(-51, 13) (-52.5, 8) 0.915509
(-51, 13) (-52.5, 8.5) 0.654018
(-51, 13) (-52.5, 9) 0.71553
(-51, 13) (-52.5, 9.5) 0.897517
(-51, 13) (-52, 8.5) 0.874204
(-51, 13) (-51.5, 8.5) 0.923183
(-51, 13) (-51.5, 11.5) 0.810755
(-51, 14) (-52.5, 9) 0.908283
(-51, 14) (-52.5, 9.5) 0.635092
(-51, 14) (-52.5, 10) 0.70676
(-51, 14) (-52, 9.5) 0.868729
(-51, 14) (-51.5, 9.5) 0.922226
(-51, 14) (-51.5, 12.5) 0.80861
(-51, 15) (-52.5, 10) 0.901265
(-51, 15) (-52, 10.5) 0.863499
(-51, 15) (-51.5, 10.5) 0.921264
(-51, 16) (-52.5, 9.5) 0.920643
(-51, 16) (-52, 11.5) 0.858504
(-51, 16) (-51.5, 11.5) 0.920307
(-51, 17) (-51.5, 12.5) 0.919363
(-51, 18) (-51.5, 13.5) 0.918437
(-51, 19) (-51.5, 14.5) 0.917532
(-51, 20) (-51.5, 15.5) 0.916652
(-50, 0) (-52.5, -7) 0.717039
(-50, 0) (-52.5, -4) 0.827907
(-50, 0) (-52.5, -3.5) 0.750433
(-50, 0) (-52.5, -3) 0.861616
(-50, 0) (-52.5, -2.5) 0.851214
(-50, 0) (-52.5, -2) 0.702538
(-50, 0) (-52.5, -1.5) 0.195157
(-50, 0) (-52, -7) 0.76668
(-50, 0) (-52, -4) 0.863134
(-50, 0) (-52, -1.5) 0.742059
(-50, 0) (-51.5, -1.5) 0.897539
(-50, 0) (-51.5, -1) 0.373695
(-50, 0) (-51, -1.5) 0.923608
(-50, 0) (-51, -1) 0.464698
(-50, 0) (-50.5, -1.5) 0.870689
(-50, 0) (-50.5, -1) 0.287087
(-50, 1) (-52.5, -6) 0.71828
(-50, 1) (-52.5, -3) 0.673405
(-50, 1) (-52.5, -2.5) 0.643121
(-50, 1) (-52.5, -2) 0.774773
(-50, 1) (-52.5, -1.5) 0.746927
(-50, 1) (-52.5, -1) 0.522451
(-50, 1) (-52, -6.5) 0.0455162
(-50, 1) (-52, -6) 0.831245
(-50, 1) (-52, -3) 0.799061
(-50, 1) (-52, -1) 0.905165
(-50, 1) (-52, -0.5) 0.610771
(-50, 1) (-51.5, -0.5) 0.851528
(-50, 1) (-51.5, 0) 0.199203
(-50, 1) (-51, -0.5) 0.906482
(-50, 1) (-51, 0) 0.379322
(-50, 1) (-50.5, -0.5) 0.872515
(-50, 1) (-50.5, 0) 0.265155
(-50, 2) (-52.5, -8.5) 0.510827
(-50, 2) (-52.5, -2.5) 0.890445
(-50, 2) (-52.5, -2) 0.464609
(-50, 2) (-52.5, -1.5) 0.523838
(-50, 2) (-52.5, -1) 0.674379
(-50, 2) (-52.5, -0.5) 0.626653
(-50, 2) (-52.5, 0) 0.325116
(-50, 2) (-52, -2) 0.728298
(-50, 2) (-52, -1.5) 0.920617
(-50, 2) (-52, 0) 0.854426
(-50, 2) (-52, 0.5) 0.472207
(-50, 2) (-51.5, 0.5) 0.802824
(-50, 2) (-51.5, 1) 0.0322578
(-50, 2) (-51, 0.5) 0.888761
(-50, 2) (-51, 1) 0.299713
(-50, 2) (-50.5, 0.5) 0.871342
(-50, 2) (-50.5, 1) 0.241646
(-50, 3) (-52.5, -7.5) 0.576155
(-50, 3) (-52.5, -1.5) 0.806118
(-50, 3) (-52.5, -1) 0.212472
(-50, 3) (-52.5, -0.5) 0.398571
(-50, 3) (-52.5, 0) 0.566276
(-50, 3) (-52.5, 0.5) 0.497896
(-50, 3) (-52.5, 1) 0.121697
(-50, 3) (-52, -1) 0.679384
(-50, 3) (-52, -0.5) 0.894656
(-50, 3) (-52, 0.5) 0.924316
(-50, 3) (-52, 1) 0.798925
(-50, 3) (-52, 1.5) 0.333048
(-50, 3) (-51.5, -1) 0.916196
(-50, 3) (-51.5, 1.5) 0.753641
(-50, 3) (-51, 1.5) 0.871159
(-50, 3) (-51, 2) 0.226569
(-50, 3) (-50.5, 1.5) 0.868708
(-50, 3) (-50.5, 2) 0.218497
(-50, 4) (-52.5, -6.5) 0.591582
(-50, 4) (-52.5, -1) 0.913634
(-50, 4) (-52.5, -0.5) 0.699196
(-50, 4) (-52.5, 0.5) 0.2717
(-50, 4) (-52.5, 1) 0.454954
(-50, 4) (-52.5, 1.5) 0.36617
(-50, 4) (-52, -6.5) 0.673671
(-50, 4) (-52, -0.5) 0.912333
(-50, 4) (-52, 0) 0.62888
(-50, 4) (-52, 0.5) 0.866747
(-50, 4) (-52, 1) 0.921645
(-50, 4) (-52, 1.5) 0.896141
(-50, 4) (-52, 2) 0.741286
(-50, 4) (-52, 2.5) 0.197358
(-50, 4) (-51.5, 0) 0.905997
(-50, 4) (-51.5, 2.5) 0.705393
(-50, 4) (-51, 2.5) 0.854089
(-50, 4) (-51, 3) 0.159841
(-50, 4) (-50.5, 2.5) 0.865377
(-50, 4) (-50.5, 3) 0.196532
(-50, 5) (-52.5, -9) 0.369954
(-50, 5) (-52.5, -8.5) 0.904314
(-50, 5) (-52.5, -1.5) 0.920529
(-50, 5) (-52.5, -1) 0.923619
(-50, 5) (-52.5, 0) 0.861022
(-50, 5) (-52.5, 0.5) 0.57418
(-50, 5) (-52.5, 1.5) 0.146213
(-50, 5) (-52.5, 2) 0.343575
(-50, 5) (-52.5, 2.5) 0.235207
(-50, 5) (-52, 0.5) 0.876003
(-50, 5) (-52, 1) 0.578206
(-50, 5) (-52, 1.5) 0.837798
(-50, 5) (-52, 2) 0.898953
(-50, 5) (-52, 2.5) 0.866422
(-50, 5) (-52, 3) 0.683349
(-50, 5) (-52, 3.5) 0.0674057
(-50, 5) (-51.5, 1) 0.895085
(-50, 5) (-51.5, 3.5) 0.658912
(-50, 5) (-51, 3.5) 0.837776
(-50, 5) (-51, 4) 0.0991369
(-50, 5) (-50.5, 3.5) 0.86175
(-50, 5) (-50.5, 4) 0.176057
(-50, 6) (-52.5, -8) 0.415112
(-50, 6) (-52.5, -7.5) 0.912575
(-50, 6) (-52.5, -0.5) 0.886178
(-50, 6) (-52.5, 0) 0.88698
(-50, 6) (-52.5, 0.5) 0.894327
(-50, 6) (-52.5, 1) 0.797671
(-50, 6) (-52.5, 1.5) 0.435717
(-50, 6) (-52.5, 2.5) 0.0240358
(-50, 6) (-52.5, 3) 0.234238
(-50, 6) (-52.5, 3.5) 0.107391
(-50, 6) (-52, 1.5) 0.834546
(-50, 6) (-52, 2) 0.528292
(-50, 6) (-52, 2.5) 0.808502
(-50, 6) (-52, 3) 0.875483
(-50, 6) (-52, 3.5) 0.836051
(-50, 6) (-52, 4) 0.62633
(-50, 6) (-51.5, 2) 0.883848
(-50, 6) (-51.5, 4) 0.920634
(-50, 6) (-51.5, 4.5) 0.614643
(-50, 6) (-51, 4.5) 0.822327
(-50, 6) (-51, 5) 0.0439334
(-50, 6) (-50.5, 4.5) 0.858048
(-50, 6) (-50.5, 5) 0.157136
(-50, 7) (-52.5, -10) 0.78986
(-50, 7) (-52.5, 0.5) 0.845303
(-50, 7) (-52.5, 1) 0.843998
(-50, 7) (-52.5, 1.5) 0.849826
(-50, 7) (-52.5, 2) 0.725699
(-50, 7) (-52.5, 2.5) 0.287986
(-50, 7) (-52.5, 4) 0.12826
(-50, 7) (-52, 2.5) 0.789137
(-50, 7) (-52, 3) 0.479726
(-50, 7) (-52, 3.5) 0.77936
(-50, 7) (-52, 4) 0.851758
(-50, 7) (-52, 4.5) 0.805669
(-50, 7) (-52, 5) 0.57099
(-50, 7) (-51.5, 3) 0.872542
(-50, 7) (-51.5, 5) 0.906933
(-50, 7) (-51.5, 5.5) 0.572781
(-50, 7) (-51, 5.5) 0.807777
(-50, 7) (-50.5, 5.5) 0.854392
(-50, 7) (-50.5, 6) 0.13972
(-50, 8) (-52.5, -9) 0.807416
(-50, 8) (-52.5, 1.5) 0.798697
(-50, 8) (-52.5, 2) 0.79579
(-50, 8) (-52.5, 2.5) 0.79954
(-50, 8) (-52.5, 3) 0.647169
(-50, 8) (-52.5, 3.5) 0.134483
(-50, 8) (-52.5, 5) 0.0264136
(-50, 8) (-52, 3.5) 0.740859
(-50, 8) (-52, 4) 0.432867
(-50, 8) (-52, 4.5) 0.750724
(-50, 8) (-52, 5) 0.828156
(-50, 8) (-52, 5.5) 0.775719
(-50, 8) (-52, 6) 0.517775
(-50, 8) (-51.5, 3.5) 0.910628
(-50, 8) (-51.5, 4) 0.86134
(-50, 8) (-51.5, 6) 0.893486
(-50, 8) (-51.5, 6.5) 0.533369
(-50, 8) (-51, 6.5) 0.794118
(-50, 8) (-50.5, 6.5) 0.850848
(-50, 8) (-50.5, 7) 0.12371
(-50, 9) (-52.5, 2.5) 0.747252
(-50, 9) (-52.5, 3) 0.743468
(-50, 9) (-52.5, 3.5) 0.744726
(-50, 9) (-52.5, 4) 0.563931
(-50, 9) (-52, 2.5) 0.920227
(-50, 9) (-52, 4) 0.92195
(-50, 9) (-52, 4.5) 0.690651
(-50, 9) (-52, 5) 0.387912
(-50, 9) (-52, 5.5) 0.722829
(-50, 9) (-52, 6) 0.804943
(-50, 9) (-52, 6.5) 0.746498
(-50, 9) (-52, 7) 0.466921
(-50, 9) (-51.5, 4.5) 0.895943
(-50, 9) (-51.5, 5) 0.850356
(-50, 9) (-51.5, 7) 0.88041
(-50, 9) (-51.5, 7.5) 0.496357
(-50, 9) (-51, 7.5) 0.781319
(-50, 9) (-50.5, 7.5) 0.847451
(-50, 9) (-50.5, 8) 0.108987
(-50, 10) (-52.5, -10) 0.916867
(-50, 10) (-52.5, 3.5) 0.691871
(-50, 10) (-52.5, 4) 0.688053
(-50, 10) (-52.5, 4.5) 0.686532
(-50, 10) (-52.5, 5) 0.477552
(-50, 10) (-52, 3.5) 0.904279
(-50, 10) (-52, 5) 0.902192
(-50, 10) (-52, 5.5) 0.639294
(-50, 10) (-52, 6) 0.344951
(-50, 10) (-52, 6.5) 0.695826
(-50, 10) (-52, 7) 0.7823
(-50, 10) (-52, 7.5) 0.718194
(-50, 10) (-52, 8) 0.418521
(-50, 10) (-51.5, 5.5) 0.880773
(-50, 10) (-51.5, 6) 0.839664
(-50, 10) (-51.5, 8) 0.867777
(-50, 10) (-51.5, 8.5) 0.461645
(-50, 10) (-51, 8.5) 0.769332
(-50, 10) (-50.5, 8.5) 0.844216
(-50, 10) (-50.5, 9) 0.0954348
(-50, 11) (-52.5, 4) 0.923901
(-50, 11) (-52.5, 4.5) 0.633403
(-50, 11) (-52.5, 5) 0.630441
(-50, 11) (-52.5, 5.5) 0.625954
(-50, 11) (-52.5, 6) 0.389324
(-50, 11) (-52, 4.5) 0.887405
(-50, 11) (-52, 6) 0.881225
(-50, 11) (-52, 6.5) 0.587419
(-50, 11) (-52, 7) 0.304002
(-50, 11) (-52, 7.5) 0.669804
(-50, 11) (-52, 8) 0.760344
(-50, 11) (-52, 8.5) 0.690919
(-50, 11) (-52, 9) 0.372578
(-50, 11) (-51.5, 6.5) 0.865306
(-50, 11) (-51.5, 7) 0.829309
(-50, 11) (-51.5, 9) 0.855629
(-50, 11) (-51.5, 9.5) 0.429105
(-50, 11) (-51, 9.5) 0.758108
(-50, 11) (-50.5, 9.5) 0.841148
(-50, 11) (-50.5, 10) 0.0829387
(-50, 12) (-52.5, 5) 0.904454
(-50, 12) (-52.5, 5.5) 0.572616
(-50, 12) (-52.5, 6) 0.571392
(-50, 12) (-52.5, 6.5) 0.563831
(-50, 12) (-52.5, 7) 0.300282
(-50, 12) (-52, 5.5) 0.869824
(-50, 12) (-52, 7) 0.859366
(-50, 12) (-52, 7.5) 0.535524
(-50, 12) (-52, 8) 0.265037
(-50, 12) (-52, 8.5) 0.644806
(-50, 12) (-52, 9) 0.739144
(-50, 12) (-52, 9.5) 0.664729
(-50, 12) (-52, 10) 0.329036
(-50, 12) (-51.5, 7.5) 0.849697
(-50, 12) (-51.5, 8) 0.819319
(-50, 12) (-51.5, 10) 0.843985
(-50, 12) (-51.5, 10.5) 0.398596
(-50, 12) (-51, 10.5) 0.747594
(-50, 12) (-50.5, 10.5) 0.838246
(-50, 12) (-50.5, 11) 0.0713947
(-50, 13) (-52.5, 6) 0.883376
(-50, 13) (-52.5, 6.5) 0.510182
(-50, 13) (-52.5, 7) 0.511536
(-50, 13) (-52.5, 7.5) 0.500854
(-50, 13) (-52.5, 8) 0.211243
(-50, 13) (-52, 6.5) 0.851729
(-50, 13) (-52, 8) 0.836889
(-50, 13) (-52, 8.5) 0.483998
(-50, 13) (-52, 9) 0.227996
(-50, 13) (-52, 9.5) 0.620846
(-50, 13) (-52, 10) 0.718738
(-50, 13) (-52, 10.5) 0.639645
(-50, 13) (-51.5, 8.5) 0.83407
(-50, 13) (-51.5, 9) 0.809707
(-50, 13) (-51.5, 11) 0.832848
(-50, 13) (-51, 11.5) 0.737736
(-50, 13) (-50.5, 11.5) 0.835503
(-50, 13) (-50.5, 12) 0.0607082
(-50, 14) (-52.5, 7) 0.860932
(-50, 14) (-52.5, 7.5) 0.446681
(-50, 14) (-52.5, 8) 0.451388
(-50, 14) (-52.5, 8.5) 0.437582
(-50, 14) (-52.5, 9) 0.12284
(-50, 14) (-52, 7.5) 0.833288
(-50, 14) (-52, 8) 0.919277
(-50, 14) (-52, 8.5) 0.915401
(-50, 14) (-52, 9) 0.814025
(-50, 14) (-52, 9.5) 0.433135
(-50, 14) (-52, 10) 0.192802
(-50, 14) (-52, 10.5) 0.597917
(-50, 14) (-51.5, 9.5) 0.818524
(-50, 14) (-51.5, 10) 0.800474
(-50, 14) (-51, 9.5) 0.920654
(-50, 14) (-50.5, 12.5) 0.832913
(-50, 14) (-50.5, 13) 0.0507947
(-50, 15) (-52.5, 8) 0.837368
(-50, 15) (-52.5, 8.5) 0.382599
(-50, 15) (-52.5, 9) 0.391359
(-50, 15) (-52.5, 9.5) 0.374461
(-50, 15) (-52.5, 10) 0.035556
(-50, 15) (-52, 8.5) 0.814643
(-50, 15) (-52, 9) 0.907078
(-50, 15) (-52, 9.5) 0.902212
(-50, 15) (-52, 10) 0.790964
(-50, 15) (-52, 10.5) 0.383156
(-50, 15) (-52, 11) 0.159369
(-50, 15) (-51.5, 10.5) 0.803138
(-50, 15) (-51.5, 11) 0.791619
(-50, 15) (-51, 10.5) 0.916429
(-50, 15) (-50.5, 13.5) 0.830467
(-50, 15) (-50.5, 14) 0.0415787
(-50, 16) (-52.5, 9) 0.812912
(-50, 16) (-52.5, 9.5) 0.318342
(-50, 16) (-52.5, 10) 0.331778
(-50, 16) (-52, 9.5) 0.795915
(-50, 16) (-52, 10) 0.894601
(-50, 16) (-52, 10.5) 0.888733
(-50, 16) (-52, 11) 0.767863
(-50, 16) (-51.5, 11.5) 0.787971
(-50, 16) (-51.5, 12) 0.783131
(-50, 16) (-51, 11.5) 0.912231
(-50, 16) (-50.5, 14.5) 0.828155
(-50, 17) (-52.5, 10) 0.78777
(-50, 17) (-52, 10.5) 0.777203
(-50, 17) (-52, 11) 0.881939
(-50, 17) (-51.5, 12.5) 0.773071
(-50, 17) (-51, 12.5) 0.908079
(-50, 17) (-50.5, 15.5) 0.825971
(-50, 18) (-52, 11.5) 0.758589
(-50, 18) (-51, 13.5) 0.903987
(-50, 19) (-51, 14.5) 0.899966
(-50, 20) (-51, 15.5) 0.896024
(-49, 0) (-52.5, -6.5) 0.772699
(-49, 0) (-52.5, -4) 0.905539
(-49, 0) (-52.5, -3.5) 0.48905
(-49, 0) (-52, -7) 0.28847
(-49, 0) (-52, -6.5) 0.884655
(-49, 0) (-52, -3.5) 0.691158
(-49, 0) (-52, -3) 0.718209
(-49, 0) (-52, -2.5) 0.751514
(-49, 0) (-52, -2) 0.616128
(-49, 0) (-52, -1.5) 0.143034
(-49, 0) (-51.5, -7) 0.284893
(-49, 0) (-51.5, -6.5) 0.88359
(-49, 0) (-51.5, -3.5) 0.89271
(-49, 0) (-51.5, -1.5) 0.764543
(-49, 0) (-51.5, -1) 0.0997427
(-49, 0) (-51, -4) 0.902724
(-49, 0) (-51, -1) 0.564079
(-49, 0) (-50.5, -4) 0.901135
(-49, 0) (-50.5, -1) 0.691243
(-49, 0) (-50, -1) 0.629026
(-49, 0) (-49.5, -1) 0.304055
(-49, 1) (-52.5, -5.5) 0.730178
(-49, 1) (-52.5, -3) 0.688693
(-49, 1) (-52, -6) 0.454655
(-49, 1) (-52, -5.5) 0.909896
(-49, 1) (-52, -3) 0.889501
(-49, 1) (-52, -2.5) 0.361332
(-49, 1) (-52, -2) 0.542929
(-49, 1) (-52, -1.5) 0.556501
(-49, 1) (-52, -1) 0.318759
(-49, 1) (-51.5, -6) 0.587956
(-49, 1) (-51.5, -2.5) 0.849159
(-49, 1) (-51.5, -1) 0.867959
(-49, 1) (-51.5, -0.5) 0.57556
(-49, 1) (-51, -3) 0.903224
(-49, 1) (-51, -0.5) 0.870573
(-49, 1) (-51, 0) 0.334357
(-49, 1) (-50.5, -3) 0.923961
(-49, 1) (-50.5, 0) 0.573977
(-49, 1) (-50, 0) 0.566602
(-49, 1) (-49.5, -0.5) 0.860375
(-49, 1) (-49.5, 0) 0.304294
(-49, 2) (-52.5, -8) 0.753506
(-49, 2) (-52.5, -3) 0.908752
(-49, 2) (-52.5, -2.5) 0.774868
(-49, 2) (-52.5, -2) 0.291521
(-49, 2) (-52, -8) 0.759438
(-49, 2) (-52, -2) 0.747074
(-49, 2) (-52, -1.5) 0.0135551
(-49, 2) (-52, -1) 0.326425
(-49, 2) (-52, -0.5) 0.312202
(-49, 2) (-51.5, -2) 0.876239
(-49, 2) (-51.5, -1.5) 0.791223
(-49, 2) (-51.5, -1) 0.893259
(-49, 2) (-51.5, -0.5) 0.889069
(-49, 2) (-51.5, 0) 0.77121
(-49, 2) (-51.5, 0.5) 0.346608
(-49, 2) (-51, -2) 0.882871
(-49, 2) (-51, 0.5) 0.794079
(-49, 2) (-51, 1) 0.0826753
(-49, 2) (-50.5, 0.5) 0.915803
(-49, 2) (-50.5, 1) 0.4498
(-49, 2) (-50, 1) 0.502838
(-49, 2) (-49.5, 0.5) 0.868249
(-49, 2) (-49.5, 1) 0.295099
(-49, 3) (-52.5, -7) 0.800043
(-49, 3) (-52.5, -3) 0.865068
(-49, 3) (-52.5, -2.5) 0.828784
(-49, 3) (-52.5, -2) 0.774974
(-49, 3) (-52.5, -1.5) 0.514033
(-49, 3) (-52, -7.5) 0.136782
(-49, 3) (-52, -7) 0.853676
(-49, 3) (-52, -1.5) 0.891986
(-49, 3) (-52, -1) 0.526905
(-49, 3) (-52, 0) 0.0797072
(-49, 3) (-52, 0.5) 0.0325276
(-49, 3) (-51.5, -1) 0.790165
(-49, 3) (-51.5, -0.5) 0.721702
(-49, 3) (-51.5, 0) 0.838806
(-49, 3) (-51.5, 0.5) 0.823841
(-49, 3) (-51.5, 1) 0.654166
(-49, 3) (-51.5, 1.5) 0.0922068
(-49, 3) (-51, -1) 0.847494
(-49, 3) (-51, 1.5) 0.706176
(-49, 3) (-50.5, 1.5) 0.884963
(-49, 3) (-50.5, 2) 0.323876
(-49, 3) (-50, 1.5) 0.918882
(-49, 3) (-50, 2) 0.440054
(-49, 3) (-49.5, 1.5) 0.871653
(-49, 3) (-49.5, 2) 0.281232
(-49, 4) (-52.5, -9.5) 0.673964
(-49, 4) (-52.5, -2) 0.740716
(-49, 4) (-52.5, -1.5) 0.671551
(-49, 4) (-52.5, -1) 0.564612
(-49, 4) (-52.5, -0.5) 0.140215
(-49, 4) (-52, -0.5) 0.786038
(-49, 4) (-52, 0) 0.231243
(-49, 4) (-51.5, 0) 0.673928
(-49, 4) (-51.5, 0.5) 0.643448
(-49, 4) (-51.5, 1) 0.775044
(-49, 4) (-51.5, 1.5) 0.747251
(-49, 4) (-51.5, 2) 0.522996
(-49, 4) (-51, 0) 0.799278
(-49, 4) (-51, 2) 0.905301
(-49, 4) (-51, 2.5) 0.611161
(-49, 4) (-50.5, 2.5) 0.851665
(-49, 4) (-50.5, 3) 0.199693
(-49, 4) (-50, 2.5) 0.906532
(-49, 4) (-50, 3) 0.379558
(-49, 4) (-49.5, 2.5) 0.872515
(-49, 4) (-49.5, 3) 0.265221
(-49, 5) (-52.5, -8.5) 0.749792
(-49, 5) (-52.5, -1.5) 0.921183
(-49, 5) (-52.5, -1) 0.558236
(-49, 5) (-52.5, -0.5) 0.454092
