ball_pos goalie_pos 
(-51, 20) (-51.5, 15)
(-51, 20) (-51.5, 16)
(-51, 20) (-51.5, 16.5)
(-50, 9) (-51.5, 6)
(-50, 9) (-51.5, 6.5)
(-50, 9) (-51, 6.5)
(-50, 9) (-51, 7)
(-50, 10) (-51.5, 6.5)
(-50, 10) (-51.5, 7)
(-50, 10) (-51.5, 7.5)
(-50, 10) (-51, 6.5)
(-50, 10) (-51, 7)
(-50, 10) (-51, 7.5)
(-50, 10) (-51, 8)
(-50, 10) (-50.5, 7.5)
(-50, 11) (-51.5, 7.5)
(-50, 11) (-51.5, 8)
(-50, 11) (-51.5, 8.5)
(-50, 11) (-51, 7.5)
(-50, 11) (-51, 8)
(-50, 11) (-51, 8.5)
(-50, 11) (-51, 9)
(-50, 11) (-50.5, 8)
(-50, 11) (-50.5, 8.5)
(-50, 11) (-50.5, 9)
(-50, 12) (-52, 6)
(-50, 12) (-52, 6.5)
(-50, 12) (-51.5, 6)
(-50, 12) (-51.5, 6.5)
(-50, 12) (-51.5, 7)
(-50, 12) (-51.5, 8.5)
(-50, 12) (-51.5, 9)
(-50, 12) (-51.5, 9.5)
(-50, 12) (-51, 8)
(-50, 12) (-51, 8.5)
(-50, 12) (-51, 9)
(-50, 12) (-51, 9.5)
(-50, 12) (-51, 10)
(-50, 12) (-50.5, 8.5)
(-50, 12) (-50.5, 9)
(-50, 12) (-50.5, 9.5)
(-50, 12) (-50.5, 10)
(-50, 13) (-52, 7)
(-50, 13) (-52, 7.5)
(-50, 13) (-51.5, 6.5)
(-50, 13) (-51.5, 7)
(-50, 13) (-51.5, 7.5)
(-50, 13) (-51.5, 8)
(-50, 13) (-51.5, 9.5)
(-50, 13) (-51.5, 10)
(-50, 13) (-51.5, 10.5)
(-50, 13) (-51, 7)
(-50, 13) (-51, 7.5)
(-50, 13) (-51, 8)
(-50, 13) (-51, 9)
(-50, 13) (-51, 9.5)
(-50, 13) (-51, 10)
(-50, 13) (-51, 10.5)
(-50, 13) (-51, 11)
(-50, 13) (-50.5, 9.5)
(-50, 13) (-50.5, 10)
(-50, 13) (-50.5, 10.5)
(-50, 13) (-50.5, 11)
(-50, 14) (-51.5, 7.5)
(-50, 14) (-51.5, 8)
(-50, 14) (-51.5, 8.5)
(-50, 14) (-51.5, 9)
(-50, 14) (-51.5, 10.5)
(-50, 14) (-51.5, 11)
(-50, 14) (-51.5, 11.5)
(-50, 14) (-51, 7.5)
(-50, 14) (-51, 8)
(-50, 14) (-51, 8.5)
(-50, 14) (-51, 9)
(-50, 14) (-51, 10)
(-50, 14) (-51, 10.5)
(-50, 14) (-51, 11)
(-50, 14) (-51, 11.5)
(-50, 14) (-51, 12)
(-50, 14) (-50.5, 10)
(-50, 14) (-50.5, 10.5)
(-50, 14) (-50.5, 11)
(-50, 14) (-50.5, 11.5)
(-50, 14) (-50.5, 12)
(-50, 15) (-52.5, 5)
(-50, 15) (-52.5, 5.5)
(-50, 15) (-52.5, 6)
(-50, 15) (-52.5, 6.5)
(-50, 15) (-52.5, 7)
(-50, 15) (-52.5, 7.5)
(-50, 15) (-52, 5.5)
(-50, 15) (-52, 6)
(-50, 15) (-52, 6.5)
(-50, 15) (-52, 7)
(-50, 15) (-52, 7.5)
(-50, 15) (-52, 8)
(-50, 15) (-51.5, 5.5)
(-50, 15) (-51.5, 6)
(-50, 15) (-51.5, 6.5)
(-50, 15) (-51.5, 7)
(-50, 15) (-51.5, 7.5)
(-50, 15) (-51.5, 8)
(-50, 15) (-51.5, 8.5)
(-50, 15) (-51.5, 9)
(-50, 15) (-51.5, 9.5)
(-50, 15) (-51.5, 10)
(-50, 15) (-51.5, 11.5)
(-50, 15) (-51.5, 12)
(-50, 15) (-51, 6)
(-50, 15) (-51, 6.5)
(-50, 15) (-51, 7)
(-50, 15) (-51, 7.5)
(-50, 15) (-51, 8)
(-50, 15) (-51, 8.5)
(-50, 15) (-51, 9)
(-50, 15) (-51, 9.5)
(-50, 15) (-51, 10)
(-50, 15) (-51, 11)
(-50, 15) (-51, 11.5)
(-50, 15) (-51, 12)
(-50, 15) (-51, 12.5)
(-50, 15) (-51, 13)
(-50, 15) (-50.5, 10)
(-50, 15) (-50.5, 11)
(-50, 15) (-50.5, 11.5)
(-50, 15) (-50.5, 12)
(-50, 15) (-50.5, 12.5)
(-50, 15) (-50.5, 13)
(-50, 16) (-52.5, 6)
(-50, 16) (-52.5, 6.5)
(-50, 16) (-52.5, 7)
(-50, 16) (-52.5, 7.5)
(-50, 16) (-52.5, 8)
(-50, 16) (-52.5, 8.5)
(-50, 16) (-52, 6)
(-50, 16) (-52, 6.5)
(-50, 16) (-52, 7)
(-50, 16) (-52, 7.5)
(-50, 16) (-52, 8)
(-50, 16) (-52, 8.5)
(-50, 16) (-52, 9)
(-50, 16) (-51.5, 6.5)
(-50, 16) (-51.5, 7)
(-50, 16) (-51.5, 7.5)
(-50, 16) (-51.5, 8)
(-50, 16) (-51.5, 8.5)
(-50, 16) (-51.5, 9)
(-50, 16) (-51.5, 9.5)
(-50, 16) (-51.5, 10)
(-50, 16) (-51.5, 10.5)
(-50, 16) (-51.5, 11)
(-50, 16) (-51, 6.5)
(-50, 16) (-51, 7)
(-50, 16) (-51, 7.5)
(-50, 16) (-51, 8)
(-50, 16) (-51, 8.5)
(-50, 16) (-51, 9)
(-50, 16) (-51, 9.5)
(-50, 16) (-51, 10)
(-50, 16) (-51, 10.5)
(-50, 16) (-51, 11)
(-50, 16) (-51, 12)
(-50, 16) (-51, 12.5)
(-50, 16) (-51, 13)
(-50, 16) (-51, 13.5)
(-50, 16) (-50.5, 11)
(-50, 16) (-50.5, 12)
(-50, 16) (-50.5, 12.5)
(-50, 16) (-50.5, 13)
(-50, 16) (-50.5, 13.5)
(-50, 16) (-50.5, 14)
(-50, 17) (-52.5, 7)
(-50, 17) (-52.5, 7.5)
(-50, 17) (-52.5, 8)
(-50, 17) (-52.5, 8.5)
(-50, 17) (-52.5, 9)
(-50, 17) (-52.5, 9.5)
(-50, 17) (-52, 7)
(-50, 17) (-52, 7.5)
(-50, 17) (-52, 8)
(-50, 17) (-52, 8.5)
(-50, 17) (-52, 9)
(-50, 17) (-52, 9.5)
(-50, 17) (-52, 10)
(-50, 17) (-51.5, 7)
(-50, 17) (-51.5, 7.5)
(-50, 17) (-51.5, 8)
(-50, 17) (-51.5, 8.5)
(-50, 17) (-51.5, 9)
(-50, 17) (-51.5, 9.5)
(-50, 17) (-51.5, 10)
(-50, 17) (-51.5, 10.5)
(-50, 17) (-51.5, 11)
(-50, 17) (-51.5, 11.5)
(-50, 17) (-51.5, 12)
(-50, 17) (-51, 7.5)
(-50, 17) (-51, 8)
(-50, 17) (-51, 8.5)
(-50, 17) (-51, 9)
(-50, 17) (-51, 9.5)
(-50, 17) (-51, 10)
(-50, 17) (-51, 10.5)
(-50, 17) (-51, 11)
(-50, 17) (-51, 11.5)
(-50, 17) (-51, 12)
(-50, 17) (-51, 13)
(-50, 17) (-51, 13.5)
(-50, 17) (-51, 14)
(-50, 17) (-50.5, 12)
(-50, 17) (-50.5, 13)
(-50, 17) (-50.5, 13.5)
(-50, 17) (-50.5, 14)
(-50, 17) (-50.5, 14.5)
(-50, 17) (-50.5, 15)
(-50, 18) (-52.5, 5)
(-50, 18) (-52.5, 5.5)
(-50, 18) (-52.5, 6)
(-50, 18) (-52.5, 6.5)
(-50, 18) (-52.5, 7)
(-50, 18) (-52.5, 7.5)
(-50, 18) (-52.5, 8)
(-50, 18) (-52.5, 8.5)
(-50, 18) (-52.5, 9)
(-50, 18) (-52.5, 9.5)
(-50, 18) (-52.5, 10)
(-50, 18) (-52, 5)
(-50, 18) (-52, 5.5)
(-50, 18) (-52, 6)
(-50, 18) (-52, 6.5)
(-50, 18) (-52, 7)
(-50, 18) (-52, 7.5)
(-50, 18) (-52, 8)
(-50, 18) (-52, 8.5)
(-50, 18) (-52, 9)
(-50, 18) (-52, 9.5)
(-50, 18) (-52, 10)
(-50, 18) (-52, 10.5)
(-50, 18) (-52, 11)
(-50, 18) (-51.5, 5)
(-50, 18) (-51.5, 5.5)
(-50, 18) (-51.5, 6)
(-50, 18) (-51.5, 6.5)
(-50, 18) (-51.5, 7)
(-50, 18) (-51.5, 7.5)
(-50, 18) (-51.5, 8)
(-50, 18) (-51.5, 8.5)
(-50, 18) (-51.5, 9)
(-50, 18) (-51.5, 9.5)
(-50, 18) (-51.5, 10)
(-50, 18) (-51.5, 10.5)
(-50, 18) (-51.5, 11)
(-50, 18) (-51.5, 11.5)
(-50, 18) (-51.5, 12)
(-50, 18) (-51.5, 12.5)
(-50, 18) (-51.5, 13)
(-50, 18) (-51, 7)
(-50, 18) (-51, 7.5)
(-50, 18) (-51, 8)
(-50, 18) (-51, 8.5)
(-50, 18) (-51, 9)
(-50, 18) (-51, 9.5)
(-50, 18) (-51, 10)
(-50, 18) (-51, 10.5)
(-50, 18) (-51, 11)
(-50, 18) (-51, 11.5)
(-50, 18) (-51, 12)
(-50, 18) (-51, 12.5)
(-50, 18) (-51, 13)
(-50, 18) (-51, 14)
(-50, 18) (-51, 14.5)
(-50, 18) (-50.5, 12.5)
(-50, 18) (-50.5, 13)
(-50, 18) (-50.5, 14)
(-50, 18) (-50.5, 14.5)
