1 qid:201507091700100079 1:26.877 2:28.7848 3:28.7848 4:27.9375 5:29.8286 6:29.8286 7:28.5588 8:28.2659 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:38.6402 24:0 25:0 26:32.7672 27:0 28:0.0294185 29:0 30:0 31:1 32:4
70 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:46.3415 5:17.2829 6:17.2829 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:24.3417 24:0 25:0 26:17.9483 27:0 28:0.000267142 29:0 30:0 31:2 32:21
65 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:47.5583 5:18.733 6:18.733 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:25.3323 24:0 25:0 26:19.6883 27:0 28:1.21068e-05 29:0 30:0 31:2 32:21
50 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:46.9142 5:20.0059 6:20.0059 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:26.1647 24:0 25:0 26:20.7256 27:0 28:8.95631e-06 29:0 30:0 31:2 32:19
50 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:49.5887 5:16.5301 6:16.5301 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:24.3417 24:0 25:0 26:18.403 27:0 28:1.65277e-06 29:0 30:0 31:3 32:28
50 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:44.0454 5:22.8262 6:22.8262 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:24.3417 24:0 25:0 26:22.9677 27:0 28:8.20261e-06 29:0 30:0 31:1 32:12
35 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:45.2622 5:24.2763 6:24.2763 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:25.3323 24:0 25:0 26:24.5661 27:0 28:1.62263e-07 29:0 30:0 31:1 32:12
33 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:46.6134 5:21.1451 6:21.1451 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:27.9146 24:0 25:0 26:21.7546 27:0 28:3.45203e-06 29:0 30:0 31:2 32:19
33 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:46.1509 5:25.9477 6:25.9477 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:26.7132 24:0 25:0 26:26.3612 27:0 28:2.18472e-09 29:0 30:0 31:1 32:12
32 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:46.6726 5:21.7673 6:21.7673 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:28.3722 24:0 25:0 26:22.3735 27:0 28:1.33735e-06 29:0 30:0 31:2 32:21
30 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:46.8046 5:23.6557 6:23.6557 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:30.1976 24:0 25:0 26:24.2431 27:0 28:5.52459e-08 29:0 30:0 31:2 32:20
30 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:41.3001 5:25.6673 6:25.6673 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:28.0044 24:0 25:0 26:25.6681 27:0 28:1.83896e-05 29:0 30:0 31:1 32:8
30 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:40.4592 5:25.0103 6:25.0103 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:27.7578 24:0 25:0 26:25.0319 27:0 28:6.57002e-05 29:0 30:0 31:1 32:8
20 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:46.8046 5:29.6557 6:29.6557 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:30.1976 24:0 25:0 26:30.1263 27:0 28:6.0703e-11 29:0 30:0 31:1 32:11
20 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:42.8539 5:29.5176 6:29.5176 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:31.0538 24:0 25:0 26:29.5486 27:0 28:8.58424e-07 29:0 30:0 31:1 32:7
10 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:50.5841 5:21.5256 6:21.5256 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:24.3417 24:0 25:0 26:23.3639 27:0 28:1.50203e-09 29:0 30:0 31:3 32:30
10 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:47.6421 5:19.2295 6:19.2295 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:24.3417 24:0 25:0 26:20.1866 27:0 28:6.46118e-06 29:0 30:0 31:4 32:39
10 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:38.8153 5:26.9771 6:26.9771 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:30.2495 24:0 25:0 26:27.1103 27:0 28:0.00140179 29:0 30:0 31:1 32:5
0 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:40.1627 5:31.9287 6:31.9287 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:34.2294 24:0 25:0 26:31.9567 27:0 28:4.06298e-05 29:0 30:0 31:1 32:6
-5 qid:201507091700100092 1:37.6579 2:28.7323 3:28.7323 4:37.7184 5:32.2366 6:32.2366 7:38.1787 8:37.2314 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:35.464 24:0 25:0 26:32.4577 27:0 28:0.00117506 29:0 30:0 31:1 32:4
80 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:47.6516 5:25.3607 6:25.3607 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:25.82 24:0 25:0 26:26.0961 27:0 28:3.57404e-06 29:0 30:0 31:1 32:8
70 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:49.864 5:24.5989 6:24.5989 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:24.7398 24:0 25:0 26:25.982 27:0 28:5.44911e-07 29:0 30:0 31:1 32:10
60 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:48.6981 5:23.688 6:23.688 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:23.9912 24:0 25:0 26:24.7575 27:0 28:9.0465e-06 29:0 30:0 31:1 32:10
50 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:44.6217 5:28.287 6:28.287 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:29.3636 24:0 25:0 26:28.4587 27:0 28:0.000605435 29:0 30:0 31:1 32:4
45 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:49.7462 5:22.0112 6:22.0112 7:45.2751 8:42.6638 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:22.1828 24:0 25:0 26:23.5051 27:0 28:3.89667e-05 29:0 30:0 31:1 32:12
45 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:36.8697 5:12.3435 6:12.3435 7:45.2751 8:42.6638 9:0 10:0 11:0 12:1 13:0 14:0 15:1 16:0 17:0 18:3.46549 19:90.366 20:0 21:0.00442141 22:0 23:21.2142 24:0 25:0 26:13.1834 27:0 28:0.0824663 29:0 30:0 31:2 32:15
42 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:36.1183 5:12.586 6:12.586 7:45.2751 8:42.6638 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:1 18:1.87494 19:114.365 20:0 21:0.00442141 22:0 23:20.6583 24:0 25:0 26:13.6883 27:0 28:0.0729692 29:0 30:0 31:1 32:6
40 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:51.1604 5:18.5011 6:18.5011 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:29.3636 24:0 25:0 26:20.8714 27:0 28:0.00034191 29:0 30:0 31:3 32:22
40 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:50.6602 5:21.84 6:21.84 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:27.6938 24:0 25:0 26:23.6832 27:0 28:1.64075e-05 29:0 30:0 31:2 32:16
40 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:49.8997 5:30.925 6:30.925 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:31.0341 24:0 25:0 26:32.0454 27:0 28:7.13808e-09 29:0 30:0 31:1 32:8
30 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:43.7044 5:26.3734 6:26.3734 7:45.2751 8:42.6638 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:27.8014 24:0 25:0 26:26.4653 27:0 28:0.00246094 29:0 30:0 31:1 32:7
30 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:36.8697 5:14.3435 6:14.3435 7:45.2751 8:42.6638 9:0 10:0 11:0 12:1 13:0 14:0 15:1 16:0 17:0 18:3.46549 19:90.366 20:0 21:0.00442141 22:0 23:21.2142 24:0 25:0 26:15.0723 27:0 28:0.0766659 29:0 30:0 31:1 32:10
25 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:51.2769 5:18.3157 6:18.3157 7:45.2751 8:42.6638 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:22.1828 24:0 25:0 26:20.7618 27:0 28:0.00033971 29:0 30:0 31:2 32:19
20 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:49.8997 5:24.925 6:24.925 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:31.0341 24:0 25:0 26:26.3023 27:0 28:2.94552e-07 29:0 30:0 31:2 32:17
15 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:51.3829 5:23.8241 6:23.8241 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:32.8034 24:0 25:0 26:25.7926 27:0 28:2.983e-07 29:0 30:0 31:3 32:23
15 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:47.3548 5:32.2792 6:32.2792 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:32.6867 24:0 25:0 26:32.8059 27:0 28:6.73339e-07 29:0 30:0 31:1 32:6
15 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:51.1604 5:26.9864 6:26.9864 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:29.3636 24:0 25:0 26:28.6633 27:0 28:1.87392e-09 29:0 30:0 31:3 32:22
7 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:45.8396 5:32.1202 6:32.1202 7:45.2751 8:42.6638 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:32.8034 24:0 25:0 26:32.412 27:0 28:1.25362e-05 29:0 30:0 31:1 32:5
3 qid:201507091700100100 1:44.6228 2:29.6255 3:29.6255 4:42.3548 5:32.1046 6:32.1046 7:45.2751 8:42.6638 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:33.6694 24:0 25:0 26:32.116 27:0 28:0.00194747 29:0 30:0 31:1 32:7
60 qid:201507091700100109 1:50.4121 2:30.4276 3:30.4276 4:51.3786 5:23.5803 6:23.5803 7:51.0058 8:45.4265 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:29.6016 24:0 25:0 26:25.566 27:0 28:0.000122293 29:0 30:0 31:2 32:13
50 qid:201507091700100109 1:50.4121 2:30.4276 3:30.4276 4:48.4826 5:22.0543 6:22.0543 7:51.0058 8:45.4265 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:27.6512 24:0 25:0 26:23.1333 27:0 28:0.00195049 29:0 30:0 31:2 32:16
50 qid:201507091700100109 1:50.4121 2:30.4276 3:30.4276 4:48.4826 5:22.0543 6:22.0543 7:51.0058 8:45.4265 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:27.6512 24:0 25:0 26:23.1333 27:0 28:0.00195049 29:0 30:0 31:4 32:34
40 qid:201507091700100109 1:50.4121 2:30.4276 3:30.4276 4:50.9574 5:28.7298 6:28.7298 7:51.0058 8:45.4265 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:28.7712 24:0 25:0 26:30.2464 27:0 28:0.00120857 29:0 30:0 31:1 32:4
35 qid:201507091700100109 1:50.4121 2:30.4276 3:30.4276 4:51.3329 5:27.9107 6:27.9107 7:51.0058 8:45.4265 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:27.9351 24:0 25:0 26:29.5921 27:0 28:0.00068171 29:0 30:0 31:1 32:5
10 qid:201507091700100109 1:50.4121 2:30.4276 3:30.4276 4:51.9836 5:30.9047 6:30.9047 7:51.0058 8:45.4265 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:30.909 24:0 25:0 26:32.6344 27:0 28:0.000158465 29:0 30:0 31:1 32:3
10 qid:201507091738060006 1:-7.94181 2:0.0951 3:0.0951 4:-9.27967 5:-10.2445 6:10.2445 7:23.1066 8:23.6272 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:4.4 19:16.4299 20:0 21:0 22:0 23:62.6233 24:0 25:0 26:51.8027 27:0 28:5.87096e-08 29:0 30:0 31:1 32:11
9 qid:201507091738060006 1:-7.94181 2:0.0951 3:0.0951 4:-13.5 5:-9 6:9 7:23.1066 8:23.6272 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:66.6108 24:0 25:0 26:55.7315 27:0 28:1.31678e-12 29:0 30:0 31:1 32:5
8 qid:201507091738060006 1:-7.94181 2:0.0951 3:0.0951 4:-11.3007 5:-9.0549 6:9.0549 7:23.1066 8:23.6272 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:2.2 19:1.42989 20:0 21:0 22:0 23:64.44 24:0 25:0 26:53.5715 27:0 28:1.93053e-10 29:0 30:0 31:1 32:8
6 qid:201507091738060006 1:-7.94181 2:0.0951 3:0.0951 4:2.57873 5:-0.0697574 6:0.0697574 7:23.1066 8:23.6272 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:2.36966 19:1.74821 20:0 21:0 22:0 23:49.9213 24:0 25:0 26:38.9213 27:0 28:0.00839724 29:0 30:0 31:1 32:6
5 qid:201507091738060006 1:-7.94181 2:0.0951 3:0.0951 4:0.378872 5:-0.0447781 6:0.0447781 7:23.1066 8:23.6272 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0.175208 19:15.6665 20:0 21:0 22:0 23:52.1211 24:0 25:0 26:41.1212 27:0 28:0.00105707 29:0 30:0 31:1 32:4
21 qid:201507091740110011 1:0.781629 2:0.128075 3:0.128075 4:1.91215 5:2.46852 6:2.46852 7:19.3378 8:19.6831 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:50.648 24:0 25:0 26:39.6647 27:0 28:0.146947 29:0 30:0 31:1 32:5
20 qid:201507091740110011 1:0.781629 2:0.128075 3:0.128075 4:1.43375 5:-1.27067 6:1.27067 7:19.3378 8:19.6831 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:51.0821 24:0 25:0 26:40.0864 27:0 28:0.1458 29:0 30:0 31:1 32:4
20 qid:201507091740110011 1:0.781629 2:0.128075 3:0.128075 4:0.752769 5:1.9331 6:1.9331 7:19.3378 8:19.6831 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:51.7833 24:0 25:0 26:40.7931 27:0 28:0.0671618 29:0 30:0 31:1 32:4
17 qid:201507091740110011 1:0.781629 2:0.128075 3:0.128075 4:-8.66904 5:0.0780906 6:0.0780906 7:19.3378 8:19.6831 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0.0301259 19:4.02241 20:0 21:0.182346 22:0 23:61.1691 24:0 25:0 26:50.1691 27:0 28:1.89819e-08 29:0 30:0 31:1 32:6
15 qid:201507091740110011 1:0.781629 2:0.128075 3:0.128075 4:-6.46907 5:0.089199 6:0.089199 7:19.3378 8:19.6831 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:2.23004 19:0.23111 20:0 21:0 22:0 23:58.9691 24:0 25:0 26:47.9692 27:0 28:2.34797e-06 29:0 30:0 31:1 32:8
11 qid:201507091740110011 1:0.781629 2:0.128075 3:0.128075 4:-11.0491 5:-8.7067 6:8.7067 7:19.3378 8:19.6831 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:3.3 19:0.335075 20:0 21:0.182346 22:0 23:64.1428 24:0 25:0 26:53.2655 27:0 28:3.38343e-09 29:0 30:0 31:1 32:12
11 qid:201507091740110011 1:0.781629 2:0.128075 3:0.128075 4:-10.0349 5:10.9005 6:10.9005 7:19.3378 8:19.6831 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:1.54686 19:1.674 20:0 21:0.182346 22:0 23:63.4779 24:0 25:0 26:52.6751 27:0 28:2.06924e-07 29:0 30:0 31:1 32:9
11 qid:201507091740110011 1:0.781629 2:0.128075 3:0.128075 4:-11.114 5:11.1139 6:11.1139 7:19.3378 8:19.6831 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0.496467 19:19.805 20:0 21:0.182346 22:0 23:64.5776 24:0 25:0 26:53.775 27:0 28:4.25052e-08 29:0 30:0 31:1 32:9
10 qid:201507091740110011 1:0.781629 2:0.128075 3:0.128075 4:-14.349 5:-8.726 6:8.726 7:19.3378 8:19.6831 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0.182346 22:0 23:67.4161 24:0 25:0 26:56.5266 27:0 28:3.49741e-12 29:0 30:0 31:1 32:9
5 qid:201507091740110011 1:0.781629 2:0.128075 3:0.128075 4:2.15425 5:0.553851 6:0.553851 7:19.3378 8:19.6831 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:50.3488 24:0 25:0 26:39.3497 27:0 28:0.251381 29:0 30:0 31:1 32:3
1000 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:52.5 5:0 6:0 7:41.6009 8:42 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:17.3316 24:1 25:0 26:11 27:1 28:6.7224e-06 29:8.68737 30:5.40283e-05 31:4 32:39
800 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:52.5 5:0 6:0 7:41.6009 8:42 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:16.382 24:1 25:0 26:11 27:1 28:6.7224e-06 29:8.68737 30:5.40283e-05 31:4 32:40
500 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:47.7039 5:9.59164 6:9.59164 7:41.6009 8:42 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:17.3316 24:0 25:0 26:11.4231 27:1 28:0.00081187 29:0 30:0 31:4 32:38
400 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:47.7039 5:15.5916 6:15.5916 7:41.6009 8:42 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:17.3316 24:0 25:0 26:16.7806 27:1 28:0.00122318 29:0 30:0 31:3 32:29
300 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:47.7039 5:9.59164 6:9.59164 7:41.6009 8:42 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:17.1656 24:0 25:0 26:11.4231 27:1 28:0.00081187 29:0 30:0 31:4 32:39
200 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:50 5:9.13492 6:9.13492 7:41.6009 8:42 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:17.1656 24:0 25:0 26:12.4779 27:1 28:5.31936e-05 29:0 30:0 31:4 32:39
100 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:50 5:21.1349 6:21.1349 7:41.6009 8:42 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:17.3316 24:0 25:0 26:22.7801 27:0 28:1.07755e-06 29:0 30:0 31:2 32:20
42 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:34.4834 5:-3.53286 6:3.53286 7:41.6009 8:42 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:18.8574 24:0 25:0 26:7.85583 27:0 28:0.0907182 29:0 30:0 31:2 32:10
40 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:34.3899 5:-2.61686 6:2.61686 7:41.6009 8:42 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:18.8911 24:0 25:0 26:7.57638 27:0 28:0.12277 29:0 30:0 31:2 32:9
30 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:50 5:21.1349 6:21.1349 7:41.6009 8:42 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:17.1656 24:0 25:0 26:22.7801 27:0 28:1.07755e-06 29:0 30:0 31:2 32:21
21 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:34.6011 5:-1.45349 6:1.45349 7:41.6009 8:42 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:17.9578 24:0 25:0 26:7.05034 27:0 28:0.212527 29:0 30:0 31:1 32:5
20 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:50 5:21.1349 6:21.1349 7:41.6009 8:42 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:16.4766 24:0 25:0 26:22.7801 27:0 28:1.07755e-06 29:0 30:0 31:2 32:21
20 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:33.3094 5:-18.4857 6:18.4857 7:41.6009 8:42 9:1 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:18.4914 24:0 25:0 26:20.219 27:0 28:0.000158543 29:0 30:0 31:2 32:14
20 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:33.6245 5:-0.769101 6:0.769101 7:41.6009 8:42 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:18.8911 24:0 25:0 26:7.91293 27:0 28:0.163936 29:0 30:0 31:1 32:4
15 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:33.9876 5:-11.0761 6:11.0761 7:41.6009 8:42 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:18.0963 24:0 25:0 26:13.3834 27:0 28:0.0210042 29:0 30:0 31:2 32:13
10 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:16.9612 5:0.858814 6:0.858814 7:41.6009 8:42 9:0 10:0 11:0 12:0 13:0 14:0 15:1 16:0 17:0 18:2.09398 19:11.6037 20:0 21:0.335619 22:0 23:35.5492 24:0 25:0 26:24.5538 27:0 28:9.48648e-05 29:0 30:0 31:1 32:9
10 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:35.2 5:1.04615 6:1.04615 7:41.6009 8:42 9:1 10:0 11:1 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:17.3316 24:0 25:0 26:6.38627 27:0 28:0.559466 29:0 30:0 31:1 32:3
5 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:14.7614 5:0.889769 6:0.889769 7:41.6009 8:42 9:0 10:0 11:0 12:0 13:0 14:1 15:0 16:0 17:0 18:0.417568 19:110.847 20:0 21:0.335619 22:0 23:37.7491 24:0 25:0 26:26.7534 27:0 28:7.25587e-05 29:0 30:0 31:1 32:10
5 qid:201507091804110513 1:33.3772 2:1.02013 3:1.02013 4:36.1536 5:1.07915 6:1.07915 7:41.6009 8:42 9:1 10:1 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:16.382 24:0 25:0 26:5.45427 27:0 28:0.799241 29:0 30:0 31:1 32:4
